id,label,url,hosting_mode,platform,platform_domain,brand,real_domain,page_type,phishing_strategy,form_action,form_action_type,page_brand_domain_mismatch,form_action_brand_domain_mismatch,has_domain_mismatch,has_password_field,hidden_fields_count,attacker_domain,attacker_domain_label,attacker_tld,attacker_strategy,tld_risk_score,urgency_score,fear_score,credential_keyword_score,visible_text,parsed_forms,brand_in_text,form_method,url_entropy,url_digit_ratio,url_letter_ratio,url_num_dots,url_num_slashes,url_num_hyphens,url_num_equals,url_num_question,url_num_ampersand,url_num_percent,url_num_double_slash,url_num_sensitive_words,url_has_at_symbol,html_num_eval_calls,html_num_unescape_calls,html_has_right_click_disabled,sfh_is_empty,sfh_is_about_blank,html_has_favicon,html_num_hidden_inputs,urgency_text_injected,authority_text_injected,fear_text_injected,reward_text_injected,document_fields_injected,filename,content_hash,file_size_bytes,annotation_requires_visual_analysis,annotation_visible_text_location,annotation_visual_modality,authority_score,body_visible_text,brand_domain_known,document_title,document_upload_score,html_embedded_raster_bytes,html_empty_submit_button_count,html_has_full_viewport_image,html_has_fullscreen_form_layer,html_has_object_fit_cover_or_fill,html_has_raster_form_overlay_pattern,html_has_transparent_form_controls,html_max_z_index,html_num_absolute_position_rules,html_num_canvas,html_num_embedded_raster_images,html_num_fixed_position_rules,html_num_forms,html_num_images,html_num_password_inputs,html_num_svg,injected_text,primary_raster_asset_path,raster_asset_paths,raster_text_ground_truth,resolved_real_domain,reward_score,url_path
legit_0991,0,https://centerssonow.vercel.app/sso,third_party,vercel_app,vercel.app,Amazon,amazon.com,login,none,https://auth0.com/log-in,external_cross_origin,True,True,True,True,4,,,,,0.012,0.0,0.0,0.741,"Amazon - Sign In Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109","[{""action"": ""https://auth0.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""ap_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""ap_password""}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""return_to"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}]}]","[""amazon""]",post,3.797,0.0,0.8286,2,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,4,False,False,False,False,False,vercel_app_amazon_0991.html,1097c0c4f4d6024d5693cda384fa9117184a43fee219836ceebbfb6763421931,3535,,,,0.0,"Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",True,Amazon - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,amazon.com,0.0,/sso
legit_0992,0,https://login-check-safe-auth.vercel.app/identity/security/login,third_party,vercel_app,vercel.app,Amazon,amazon.com,about,none,,empty,True,,,False,0,,,,,0.012,0.0,0.0,0.0,"About Amazon About Amazon Amazon is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",[],"[""amazon""]",get,4.32,0.0,0.8281,2,5,3,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,vercel_app_amazon_0992.html,293edf46c755873c90efb0ca502754d69c9c65ff3ae75fa719b621bbfc39ead4,1831,,,,0.0,"About Amazon Amazon is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",True,About Amazon,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,amazon.com,0.0,/identity/security/login
legit_0993,0,https://security-sso-check-center.firebaseapp.com/account-sso-authorize,third_party,firebase_app,firebaseapp.com,Instagram,instagram.com,about,none,,empty,True,,,False,0,,,,,0.007,0.0,0.278,0.0,"About Instagram About Instagram Instagram is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",[],"[""instagram""]",get,4.1574,0.0,0.8451,2,3,5,0,0,0,0,0,3,False,0,0,False,False,False,False,0,False,False,False,False,False,firebase_app_instagram_0993.html,651588371c9f9ca829e269f878a951125c30c1e1b24c0dbe0048ff60c93e3fcc,1839,,,,0.0,"About Instagram Instagram is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,About Instagram,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,instagram.com,0.0,/account-sso-authorize
legit_0994,0,https://instagram.com/login,first_party,,,Instagram,instagram.com,login,none,https://instagram.com/login,same_origin,,,,True,3,,,,,0.007,0.0,0.278,1.0,Member Login,"[{""action"": ""https://instagram.com/login"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""nonce"", ""id"": """"}]}]",[],post,3.8842,0.0,0.8148,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,3,False,False,False,False,False,first_party_instagram_0994.html,abd1588899d7f4de491952acde2c156213963884201616327d2ab296881e4aeb,31845,True,image_pixels,raster_image_overlay,0.0,,False,Member Login,0.0,21702,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_0994_embedded_00.png,"[""raster_assets/legit_0994_embedded_00.png""]","Instagram Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",,0.0,/login
legit_0995,0,https://paypal.com/login,first_party,,,PayPal,paypal.com,login,none,https://paypal.com/signin,same_origin,False,False,False,True,3,,,,,0.007,0.0,0.0,0.741,"PayPal - Sign In PayPal Log in to your PayPal account Email or mobile number Password Sign In Forgot password? · Create account PayPal, Inc. 2211 N. First St. San Jose, CA 95131","[{""action"": ""https://paypal.com/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}]}]","[""paypal""]",post,3.8554,0.0,0.7917,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,3,False,False,False,False,False,first_party_paypal_0995.html,e85aad1cf4d649863fea0d823f21bfbdafa36af55de5bac3cd6370dd35101e33,3448,,,,0.0,"PayPal Log in to your PayPal account Email or mobile number Password Sign In Forgot password? · Create account PayPal, Inc. 2211 N. First St. San Jose, CA 95131",True,PayPal - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,paypal.com,0.0,/login
legit_0996,0,https://facebook.com/login,first_party,,,Facebook,facebook.com,login,none,https://facebook.com/log-in,same_origin,False,False,False,True,0,,,,,0.007,0.0,0.278,0.741,Secure Sign In,"[{""action"": ""https://facebook.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}]}]",[],post,4.056,0.0,0.8077,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_facebook_0996.html,3ec56479981553d7ed69f9bb8e43a9599839f14d6fca0f80f6088db501a61737,33165,True,image_pixels,raster_image_overlay,0.0,,True,Secure Sign In,0.0,23077,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_0996_embedded_00.png,"[""raster_assets/legit_0996_embedded_00.png""]","Facebook Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",facebook.com,0.0,/login
legit_0997,0,https://dropbox.com/login,first_party,,,Dropbox,dropbox.com,login,none,https://dropbox.com/signin,same_origin,False,False,False,True,2,,,,,0.007,0.0,0.0,0.741,"Dropbox - Sign In Dropbox Sign in to Dropbox Email Password Sign In Forgot password? · Create account Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158","[{""action"": ""https://dropbox.com/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""login_email"", ""id"": ""login_email""}, {""type"": ""password"", ""name"": ""login_password"", ""id"": ""login_password""}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""return_to"", ""id"": """"}]}]","[""dropbox""]",post,3.9737,0.0,0.8,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,2,False,False,False,False,False,first_party_dropbox_0997.html,2f5b7eec0a4370fd0371f9ad77c42a9d16eae024e3e0f0e15f8a479d1f56fbb8,3367,,,,0.0,"Dropbox Sign in to Dropbox Email Password Sign In Forgot password? · Create account Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",True,Dropbox - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,dropbox.com,0.0,/login
legit_0998,0,https://accounts.google.com/login,first_party,,,Google,accounts.google.com,login,none,https://accounts.google.com/signin,same_origin,False,False,False,True,2,,,,,0.007,0.0,0.0,0.741,Log In to Google,"[{""action"": ""https://accounts.google.com/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""return_to"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}]}]","[""google""]",post,3.8738,0.0,0.8182,2,3,0,0,0,0,0,0,2,False,0,0,False,False,False,False,2,False,False,False,False,False,first_party_google_0998.html,dc0af8d929f0aeb995fa9fadcf6c947be78c6f837808e461a2993e12995b16d9,34212,True,image_pixels,raster_image_overlay,0.0,,True,Log In to Google,0.0,23548,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_0998_embedded_00.png,"[""raster_assets/legit_0998_embedded_00.png""]","Google Google Sign in to your Google Account Email or phone Enter your password Sign In Forgot password? Create account Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043",accounts.google.com,0.0,/login
legit_0999,0,https://amazon.com/login,first_party,,,Amazon,amazon.com,login,none,https://amazon.com/log-in,same_origin,False,False,False,True,0,,,,,0.007,0.0,0.0,0.741,"Amazon - Sign In Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109","[{""action"": ""https://amazon.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""ap_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""ap_password""}]}]","[""amazon""]",post,3.8554,0.0,0.7917,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_amazon_0999.html,40ea49690b7258a6a55d442d080dfe990dc9e4eef221084280f1b3e1d81378d0,3262,,,,0.0,"Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",True,Amazon - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,amazon.com,0.0,/login
legit_1000,0,https://serviceaccessverifycheck.firebaseapp.com/new-sso-security,third_party,firebase_app,firebaseapp.com,Amazon,amazon.com,login,none,https://amazon.com/sign-in,official_brand_cross_origin,True,False,False,True,2,,,,,0.007,0.0,0.0,0.741,"Amazon - Sign In Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109","[{""action"": ""https://amazon.com/sign-in"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""ap_email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""ap_password""}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""nonce"", ""id"": """"}]}]","[""amazon""]",post,4.1577,0.0,0.8769,2,3,2,0,0,0,0,0,2,False,0,0,False,False,False,False,2,False,False,False,False,False,firebase_app_amazon_1000.html,bde468cb0271e1bd2b93c2fc7c797ede8e829fb5c860210851046f274895110f,3405,,,,0.0,"Amazon Sign in to your Amazon account Email or phone number Password Sign In Forgot password? · Create account Amazon.com, Inc., 410 Terry Ave. North, Seattle, WA 98109",True,Amazon - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,amazon.com,0.0,/new-sso-security
legit_1001,0,https://apple.com/about,first_party,,,Apple,apple.com,about,none,,empty,False,,,False,0,,,,,0.007,0.0,0.0,0.0,"About Apple About Apple Apple is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Apple Inc. One Apple Park Way, Cupertino, CA 95014",[],"[""apple""]",get,3.7294,0.0,0.7826,1,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_apple_1001.html,6336854106695b7dd472d0e8c9a096cfc9fd2d1765121b5044248b69be194173,1821,,,,0.0,"About Apple Apple is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,About Apple,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,apple.com,0.0,/about
legit_1002,0,https://loginauthidentityaccess.firebaseapp.com/sessionnewidentityauth,third_party,firebase_app,firebaseapp.com,Microsoft,login.microsoftonline.com,landing,none,,empty,True,,,False,0,,,,,0.007,0.0,0.0,0.37,"Microsoft Microsoft Sign in to your Microsoft account Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Account Advantages Benefit from streamlined tools, personalized insights, and helpful resources designed for our users. Get Started Today Microsoft Corporation, Redmond, WA 98052",[],"[""microsoft""]",get,4.1586,0.0,0.9143,2,3,0,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,firebase_app_microsoft_1002.html,b06542de6b7f16da161803f7745f67192ba4ed8313e8e5c86158171dbe5ccecc,2053,,,,0.0,"Microsoft Sign in to your Microsoft account Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Account Advantages Benefit from streamlined tools, personalized insights, and helpful resources designed for our users. Get Started Today Microsoft Corporation, Redmond, WA 98052",True,Microsoft,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,login.microsoftonline.com,0.0,/sessionnewidentityauth
legit_1003,0,https://apple.com/login,first_party,,,Apple,apple.com,login,none,https://apple.com/signin,same_origin,False,False,False,True,0,,,,,0.007,0.0,0.0,0.741,"Apple - Sign In Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014","[{""action"": ""https://apple.com/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""account_name_text"", ""id"": ""account_name_text_field""}, {""type"": ""password"", ""name"": ""password_text"", ""id"": ""password_text_field""}]}]","[""apple""]",post,3.8492,0.0,0.7826,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_apple_1003.html,c764b1c3fec0846c35e64c5efb1dd91e100a8c5047c54967ff4d044cf94f53df,3310,,,,0.0,"Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,Apple - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,apple.com,0.0,/login
legit_1004,0,https://github.com/login,first_party,,,GitHub,github.com,login,none,https://accounts.google.com/sign-in,external_cross_origin,False,True,True,True,0,,,,,0.007,0.0,0.0,1.0,"GitHub - Sign In GitHub Sign in to GitHub Username or email address Password Sign In Forgot password? · Create account GitHub, Inc., 88 Colin P. Kelly Jr. St. San Francisco, CA 94107","[{""action"": ""https://accounts.google.com/sign-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""login"", ""id"": ""login_field""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password_field""}]}]","[""github""]",post,3.8554,0.0,0.7917,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_github_1004.html,56313d6931ef217f0d338fbfe1552af6897de0af8c576944849cbf7032a2545d,3284,,,,0.0,"GitHub Sign in to GitHub Username or email address Password Sign In Forgot password? · Create account GitHub, Inc., 88 Colin P. Kelly Jr. St. San Francisco, CA 94107",True,GitHub - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,github.com,0.0,/login
legit_1005,0,https://accountcenterverify.vercel.app/login,third_party,vercel_app,vercel.app,PayPal,paypal.com,login,none,https://okta.com/login,external_cross_origin,True,True,True,True,2,,,,,0.012,0.0,0.0,0.741,"PayPal - Sign In PayPal Log in to your PayPal account Email or mobile number Password Sign In Forgot password? · Create account PayPal, Inc. 2211 N. First St. San Jose, CA 95131","[{""action"": ""https://okta.com/login"", ""method"": ""post"", ""inputs"": [{""type"": ""email"", ""name"": ""email"", ""id"": ""email""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""csrf_token"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}]}]","[""paypal""]",post,4.127,0.0,0.8636,2,3,0,0,0,0,0,0,3,False,0,0,False,False,False,False,2,False,False,False,False,False,vercel_app_paypal_1005.html,f6b397475d6c91e44ad107d660885d197c45a7ca699c0f506920dcf922a329fe,3391,,,,0.0,"PayPal Log in to your PayPal account Email or mobile number Password Sign In Forgot password? · Create account PayPal, Inc. 2211 N. First St. San Jose, CA 95131",True,PayPal - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,paypal.com,0.0,/login
legit_1006,0,https://apple.com/blog/post-1006,first_party,,,Apple,apple.com,blog,none,,empty,False,,,False,0,,,,,0.007,0.392,0.0,0.0,"Apple Blog Introducing Our Latest Feature Update Published on January 15, 2025 · by Apple Team We are excited to announce a major update that brings new capabilities and improved performance to Apple. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Apple Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Apple app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Apple Inc. One Apple Park Way, Cupertino, CA 95014",[],"[""apple""]",get,4.0153,0.125,0.6562,1,4,1,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_apple_1006.html,56040ea430b8dd2ed5902b7d2ac72cb36feffa3c8188f38477ead58cf8a912ed,2257,,,,0.0,"Introducing Our Latest Feature Update Published on January 15, 2025 · by Apple Team We are excited to announce a major update that brings new capabilities and improved performance to Apple. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Apple Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Apple app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,Apple Blog,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,apple.com,0.0,/blog/post-1006
legit_1007,0,https://dropbox.com/,first_party,,,Dropbox,dropbox.com,landing,none,,empty,False,,,False,0,,,,,0.007,0.0,0.0,0.37,"Dropbox Dropbox Sign in to Dropbox Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Rewards Program Participate in our rewards program to unlock benefits tailored to how you use the platform. Get Started Today Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",[],"[""dropbox""]",get,3.6464,0.0,0.75,1,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_dropbox_1007.html,cc4a0de4630bedc999bbcd7ba152de6bf2b2a3680ee393fc0b30b660191d6d24,2034,,,,0.0,"Dropbox Sign in to Dropbox Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Rewards Program Participate in our rewards program to unlock benefits tailored to how you use the platform. Get Started Today Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",True,Dropbox,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,dropbox.com,0.556,/
legit_1008,0,https://netflix.com/blog/post-1008,first_party,,,Netflix,netflix.com,blog,none,,empty,False,,,False,0,,,,,0.007,0.392,0.0,0.0,"Netflix Blog Introducing Our Latest Feature Update Published on January 15, 2025 · by Netflix Team We are excited to announce a major update that brings new capabilities and improved performance to Netflix. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Netflix Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Netflix app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Netflix, Inc. 100 Winchester Circle, Los Gatos, CA 95032",[],"[""netflix""]",get,4.2417,0.1176,0.6765,1,4,1,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_netflix_1008.html,9f6533c808414299023f894705bbbc0f7e5cd0ec14038d67678bfac7a067696a,2273,,,,0.0,"Introducing Our Latest Feature Update Published on January 15, 2025 · by Netflix Team We are excited to announce a major update that brings new capabilities and improved performance to Netflix. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Netflix Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Netflix app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Netflix, Inc. 100 Winchester Circle, Los Gatos, CA 95032",True,Netflix Blog,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,netflix.com,0.0,/blog/post-1008
legit_1009,0,https://login.pages.dev/new-auth-session,third_party,pages_dev,pages.dev,Facebook,facebook.com,login,none,https://facebook.com/log-in,unknown_brand_cross_origin,,,,True,1,,,,,0.005,0.0,0.278,1.0,Facebook - Login,"[{""action"": ""https://facebook.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}]}]","[""facebook""]",post,4.0751,0.0,0.8,2,3,2,0,0,0,0,0,2,False,0,0,False,False,False,False,1,False,False,False,False,False,pages_dev_facebook_1009.html,47a97907a1c8d19c1a2ee610f8f586799848b0af6d607323d7671a65aadea6f2,34242,True,image_pixels,raster_image_overlay,0.0,,False,Facebook - Login,0.0,23824,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_1009_embedded_00.png,"[""raster_assets/legit_1009_embedded_00.png""]","Facebook Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",,0.0,/new-auth-session
legit_1010,0,https://security-verify.vercel.app/identity/auth,third_party,vercel_app,vercel.app,Google,accounts.google.com,about,none,,empty,True,,,False,0,,,,,0.012,0.0,0.0,0.0,"About Google About Google Google is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043",[],"[""google""]",get,4.0978,0.0,0.8333,2,4,1,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,vercel_app_google_1010.html,181b5867c2c01846f3ee16a18ddecb710a270ee475bf2a526f7cf3214d4f9cb4,1836,,,,0.0,"About Google Google is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043",True,About Google,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,accounts.google.com,0.0,/identity/auth
legit_1011,0,https://linkedin.com/login,first_party,,,LinkedIn,linkedin.com,login,none,https://linkedin.com/sign-in,same_origin,False,False,False,True,3,,,,,0.007,0.0,0.0,0.741,"LinkedIn - Sign In LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? · Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085","[{""action"": ""https://linkedin.com/sign-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""session_key"", ""id"": ""session_key""}, {""type"": ""password"", ""name"": ""session_password"", ""id"": ""session_password""}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""csrf_token"", ""id"": """"}]}]","[""linkedin""]",post,3.921,0.0,0.8077,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,3,False,False,False,False,False,first_party_linkedin_1011.html,c9c6ae62266b8da6dd981a417d04611ffc8bbf25ddee3e8832559a51e5e4fe18,3485,,,,0.0,"LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? · Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",True,LinkedIn - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,linkedin.com,0.0,/login
